Site,Point_ID,Lat,Lon,Max_Speed,Street_Name,Angle,Distance to Flood,Adjacent Bus Station,Direct Solar Exposure,Glare,wall,building,sky,tree,road,sidewalk,earth,plant,car,fence,signboard,streetlight,grass,railing,van,person,column,skyscraper,awning,minibike,mountain,ashcan,chair,ceiling,bridge,bicycle,fountain,sculpture,windowpane,booth,water,sofa,bulletin board,desk,lamp,pier,Unnamed: 31,Unnamed: 32
WestEnd,WestEnd-3228,-27.480447,153.007308,50,Vulture Street,-80.824247,93,4,790.0,0.94,0.0,0.224773,0.276371,0.132156,0.21077,0.031457,0.0,0.028785,0.048949,0.001668,0.001207,0.00052,0.000797,0.0,0.0,0.004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3229,-27.48014,153.005233,50,Vulture Street,-80.531317,65,2,,,0.000676,0.132133,0.36834,0.036902,0.360281,0.01907,0.0,0.04048,0.028336,0.001438,0.002434,0.002754,0.003227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3230,-27.480176,153.005486,50,Vulture Street,-80.347678,42,0,,,0.000383,0.188441,0.328543,0.049039,0.273961,0.132035,0.0,0.000109,0.015523,0.000129,0.000223,0.001094,0.001879,0.0,0.0,0.00266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3231,-27.480212,153.005739,50,Vulture Street,-81.046204,23,0,,,0.050984,0.265621,0.264891,0.057004,0.0,0.0,0.213398,0.076762,0.0,0.0,0.000168,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3232,-27.480447,153.007329,50,Vulture Street,-79.645943,95,4,790.0,0.94,0.004289,0.062055,0.31275,0.153457,0.344508,0.043391,0.0,0.034516,0.003289,0.007324,0.001043,0.000695,0.003188,0.009332,0.0,0.000574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3233,-27.480483,153.007572,50,Vulture Street,-80.649996,118,4,,,0.019133,0.017461,0.098301,0.428543,0.319984,0.077109,0.000844,0.002465,0.0,0.005324,0.0,1.6e-05,0.0035,0.005922,0.0,0.004664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3234,-27.480519,153.007825,50,Vulture Street,-80.649996,143,4,,,0.028273,0.023145,0.19416,0.327379,0.285277,0.078398,0.0,0.0,0.0,0.030805,0.006598,0.0,0.003926,0.0,0.0,0.005762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3235,-27.480555,153.008078,50,Vulture Street,-83.842412,168,4,,,0.001535,0.035023,0.263848,0.278547,0.227539,0.014242,0.00084,0.0,0.12823,0.026473,0.006449,0.0,0.003258,0.008535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3236,-27.480528,153.008331,50,Vulture Street,-105.500223,190,3,,,0.002762,0.035301,0.331402,0.210426,0.267582,0.00375,0.0,0.0,0.091094,0.050715,0.0,0.0,0.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3237,-27.480465,153.008574,50,Vulture Street,-105.500223,212,2,,,0.0,0.088938,0.381441,0.103055,0.366672,0.023441,0.0,0.007594,0.008188,0.009289,0.001203,0.009414,0.000262,0.000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3238,-27.480456,153.008827,50,Vulture Street,-83.320067,234,0,,,0.06966,0.522441,0.089734,0.017906,0.134238,0.008309,8e-06,0.001453,0.155867,0.0,0.000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3239,-27.480492,153.00908,50,Vulture Street,-79.636642,257,0,,,0.0,0.421152,0.233234,0.000914,0.233676,0.000254,0.0,0.0,0.084172,0.0,0.010957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3240,-27.480528,153.009323,50,Vulture Street,-79.636642,280,1,,,0.0,0.154844,0.411637,0.0,0.172699,0.004504,0.0,0.050219,0.143262,0.047066,0.013621,0.0,2e-05,0.0,0.0,0.00159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3241,-27.480573,153.009576,50,Vulture Street,-79.101077,304,2,,,0.0,0.090348,0.421945,0.025191,0.313773,0.047957,0.0,0.034801,0.0,0.06259,2e-05,0.000352,0.001102,0.001121,0.0,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3242,-27.480609,153.009819,50,Vulture Street,-80.510786,327,2,,,0.007805,0.123734,0.32582,0.154859,0.283227,0.042688,0.0,0.04773,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3243,-27.480645,153.010072,50,Vulture Street,-80.702032,351,2,,,0.0,0.292734,0.295797,0.001867,0.166113,0.119668,0.067359,0.020332,0.012023,0.0,0.005645,0.0,0.000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3244,-27.480681,153.010325,50,Vulture Street,-80.702032,373,2,,,0.018207,0.294012,0.267172,0.020289,0.028008,0.176891,0.0,0.01675,0.156355,0.012816,0.0,0.0,0.000684,0.004449,0.0,0.000391,0.0,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3245,-27.480718,153.010568,50,Vulture Street,-80.702032,392,2,,,0.0,0.449926,0.206434,0.03782,0.220531,0.038355,0.0,0.0,0.032316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3246,-27.480754,153.010821,50,Vulture Street,-81.311835,413,3,,,8e-06,0.352359,0.244828,0.040133,0.12168,0.023793,4.3e-05,0.0,0.198824,0.007664,0.005539,0.0,0.0,0.001203,0.0,0.001418,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3247,-27.48079,153.011074,50,Vulture Street,-80.959272,433,3,,,0.0,0.114441,0.301367,0.12241,0.005887,0.295543,0.018605,0.052941,0.000812,0.0,0.00725,0.0,0.02852,0.0,0.0,0.0,0.003945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293,0.021375,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3248,-27.480826,153.011317,50,Vulture Street,-81.691307,427,3,,,0.0,0.34741,0.21123,0.031145,0.201527,0.122508,0.0,0.043957,0.000531,0.000656,0.010117,0.001164,0.017254,0.0,0.0,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3249,-27.480862,153.01157,50,Vulture Street,-80.667176,420,2,,,0.0,0.381672,0.176148,0.012422,0.272707,0.091551,0.0,0.001832,0.002211,0.0,0.00307,0.005957,0.0,0.0,0.001203,0.015535,0.0,0.0,0.0,0.0,0.0,0.001117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3250,-27.480898,153.011823,50,Vulture Street,-81.014947,415,3,,,0.0,0.485871,0.150625,0.0,0.155836,0.074969,0.0,0.0,0.122605,0.0,8.2e-05,0.0,0.0,0.0,0.0,0.003355,0.0,0.0,0.0,0.0,0.0,0.002879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3251,-27.472818,153.013685,0,Boundary Street,48.392432,31,1,,,0.0,0.31466,0.171754,0.031332,0.408801,0.073656,0.0,0.020809,0.004566,3.1e-05,0.0,0.0,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3252,-27.472998,153.013523,0,Boundary Street,10.239828,39,1,,,0.000363,0.291,0.186762,0.04743,0.360477,0.061836,0.0,0.01723,0.048309,0.006758,0.010133,0.000574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3253,-27.473215,153.013482,0,Boundary Street,9.913347,60,0,,,0.0,0.535598,0.027043,0.068777,0.280852,0.022781,0.0,0.000227,0.136516,0.0,0.000465,0.0,8e-06,0.0,0.000699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3254,-27.473441,153.013432,0,Boundary Street,9.913347,77,0,,,0.0,0.552441,0.001637,0.032766,0.257945,0.02202,0.0,0.02223,0.158594,0.0,0.0,0.001957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3255,-27.473666,153.013391,0,Boundary Street,9.913347,95,0,,,0.0,0.51773,0.004117,6.6e-05,0.274383,0.010832,0.0,0.128227,0.115312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3256,-27.473883,153.013351,0,Boundary Street,9.913347,99,0,,,0.0,0.551734,0.004961,0.043992,0.282078,0.10584,0.0,0.024008,0.037852,0.001605,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3257,-27.474109,153.01332,0,Boundary Street,5.662828,109,0,,,0.046273,0.341375,0.073457,0.114168,0.294504,0.071078,0.0,0.032184,0.09709,0.001371,0.004547,0.003977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3258,-27.477178,153.012734,0,Browning Street,-34.321438,33,5,,,0.000531,0.198281,0.19007,0.17082,0.362672,0.021684,0.0,0.033609,0.019629,0.0,0.001527,8e-06,0.001168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3259,-27.477368,153.012875,0,Browning Street,-31.992955,24,4,,,0.0,0.354906,0.105152,0.196711,0.014523,0.231023,0.0,0.040293,0.0,0.0,0.035406,0.00882,0.0,0.0,0.0,0.001648,0.0,0.0,0.001387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3260,-27.477558,153.013017,0,Browning Street,-31.992955,28,4,,,0.0,0.586801,0.01159,0.116113,0.007941,0.077055,0.0,0.000172,0.190699,0.0,0.001832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3261,-27.477747,153.013149,0,Browning Street,-28.626943,43,5,,,0.0,0.501109,0.018469,0.126293,0.084074,0.200066,0.0,0.000145,0.000121,0.0,0.004414,0.0,0.0,0.0,0.0,0.014988,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.022828,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3262,-27.477946,153.01327,0,Browning Street,-28.183183,64,4,,,0.029285,0.444465,0.028293,0.0,0.29102,0.02427,0.0,0.0,0.0,0.00018,0.012613,0.0,0.0,0.0,0.0,0.0,0.010914,0.0,0.0,0.013637,0.0,0.0,0.0,0.063246,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3263,-27.478144,153.013392,0,Browning Street,-30.161521,87,4,,,0.000242,0.533949,0.024793,0.076461,0.046105,0.075762,0.0,0.000867,0.219266,0.0,0.002773,0.0,0.0,0.0,0.0,0.005672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3264,-27.478334,153.013523,0,Browning Street,-30.161521,110,4,,,2.3e-05,0.614398,0.004629,0.057297,0.007453,0.001594,0.012754,0.0,0.0,0.0,0.000492,9e-05,0.0,0.0,0.0,0.009395,0.0,0.0,0.0,0.030684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000285,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3265,-27.478532,153.013645,0,Browning Street,-30.161521,135,2,,,0.0,0.555465,0.0,0.119871,0.0,0.00273,0.009574,0.0,0.265836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3266,-27.478722,153.013776,0,Browning Street,-31.00296,158,2,,,0.0,0.466461,0.038355,0.112777,0.1175,0.089188,0.145605,0.012254,0.003637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3267,-27.478921,153.013908,0,Browning Street,-31.371813,184,2,,,0.0,0.339344,0.184004,0.011879,0.416355,0.037645,0.0,0.00327,0.006918,9e-05,0.000172,0.000219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3268,-27.47911,153.01404,0,Browning Street,-31.371813,208,2,,,0.0,0.451152,0.03282,0.111902,0.301418,0.039066,0.0,0.060789,0.002852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3269,-27.4793,153.014171,0,Browning Street,-31.371813,232,2,,,0.000496,0.41525,0.137613,0.020168,0.259648,0.092598,0.0,0.003469,0.034805,0.023848,0.0,0.0,0.002383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3270,-27.479498,153.014303,0,Browning Street,-31.371813,257,2,,,0.036574,0.240809,0.175266,0.065543,0.291773,0.083426,0.0,0.032172,0.0,0.047434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3271,-27.479688,153.014435,0,Browning Street,-31.371813,282,2,,,0.028039,0.083945,0.185266,0.22825,0.299863,0.037102,0.001172,0.010273,0.047984,0.01402,0.0,0.0,0.03473,0.0,0.0,0.001699,0.0,0.0,0.0,0.00148,0.0,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3272,-27.479887,153.014566,0,Browning Street,-31.371813,286,1,,,0.006184,0.150059,0.1275,0.264148,0.320203,0.01732,0.0,0.005805,0.070621,0.011656,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3273,-27.480076,153.014698,0,Browning Street,-31.371813,290,2,,,0.0,0.195812,0.292777,0.063469,0.289582,0.065164,0.0,0.030789,0.04143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3274,-27.480266,153.014829,0,Browning Street,-31.371813,295,1,,,0.010645,0.207992,0.216828,0.151223,0.280727,0.069848,0.0,0.0,0.055773,0.0,0.0,0.000586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3275,-27.480464,153.014961,0,Browning Street,-31.362286,302,2,,,0.008277,0.176652,0.267898,0.098016,0.337836,0.096008,0.0,0.0,0.004426,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3276,-27.480654,153.015093,0,Browning Street,-30.951505,310,2,,,1.6e-05,0.096645,0.286031,0.161242,0.361254,0.065191,0.010758,0.0,0.004789,0.0,0.0,0.0,0.011211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3277,-27.480843,153.015224,0,Browning Street,-30.951505,320,2,,,0.006695,0.214754,0.252027,0.101859,0.290812,0.029508,0.00148,0.019141,0.07307,0.003008,0.0,0.0,0.001164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3278,-27.481042,153.015356,0,Browning Street,-30.951505,332,2,,,0.001719,0.108391,0.258531,0.163238,0.329609,0.067328,0.0,0.0,0.0,0.061215,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3279,-27.481232,153.015477,0,Browning Street,-30.951505,345,2,,,0.017621,0.091473,0.239652,0.225488,0.300633,0.009445,0.004586,0.00198,0.073035,0.013812,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3280,-27.471898,153.000142,50,Camford Street,-100.217657,52,0,,,0.0,0.046137,0.27716,0.214363,0.327277,1.2e-05,0.0,0.002348,0.00757,0.000926,0.0,1.2e-05,0.109449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3281,-27.471871,153.000395,50,Camford Street,-88.856088,36,0,,,0.0,0.055863,0.254844,0.207625,0.316402,0.0,0.049191,0.0,0.023047,0.0,0.001199,0.0,0.023457,0.0,0.0,0.0,0.002273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3282,-27.47188,153.000648,50,Camford Street,-86.730795,18,0,,,0.0,0.006109,0.19893,0.340258,0.0,0.0,0.001109,0.0,0.002855,0.041488,0.0,0.000328,0.324352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3283,-27.471988,153.00087,50,Camford Street,-36.506378,4,0,,,0.720441,0.000637,0.003957,0.0,0.0,0.0,0.046555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09268,0.0,0.0,0.12707,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3284,-27.472186,153.000992,50,Camford Street,-22.700666,17,0,,,0.000223,0.073016,0.28166,0.170293,0.274461,0.041414,0.088406,0.019023,0.014652,0.019266,0.000949,5.9e-05,0.003375,0.0,0.0,0.010395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3285,-27.472746,153.001437,50,Camford Street,142.955982,66,0,,,0.003082,0.114223,0.320984,0.134109,0.128531,0.155027,0.0,0.008762,0.084012,0.005047,0.001957,0.001312,0.035742,0.002293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3286,-27.472566,153.001285,50,Camford Street,142.248033,57,0,,,0.018961,0.10343,0.30802,0.181559,0.062195,0.001613,0.01352,0.0,0.243215,0.0,0.0,0.0,0.067488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3287,-27.472385,153.001134,50,Camford Street,142.248033,34,0,,,0.015441,0.165098,0.348621,0.013805,0.310078,0.039809,0.008508,0.035992,0.037742,0.0005,0.000938,0.0,0.022645,0.0,0.000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3288,-27.472286,153.001043,50,Camford Street,137.639722,23,0,,,0.028988,0.255742,0.261949,0.109898,0.006383,0.000863,0.0,0.000945,0.006844,0.002293,0.131688,0.000715,0.0,0.0,0.034527,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3289,-27.472114,153.000881,50,Camford Street,144.919809,12,0,,,0.153066,0.424492,0.136578,0.034289,0.002648,0.022008,0.047535,0.0,0.0,0.0,0.005789,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.078043,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3290,-27.47197,153.000688,50,Camford Street,113.589846,14,0,,,0.003641,0.030555,0.370301,0.262469,0.085805,0.161141,0.009582,0.001617,0.022168,0.006781,0.0,0.0,0.014551,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3291,-27.471934,153.000435,50,Camford Street,86.713988,28,0,,,1.2e-05,0.009102,0.394457,0.128383,0.17932,0.13166,0.0,0.012133,0.051699,0.000121,0.0,0.000355,0.08648,0.0,0.004242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3292,-27.471961,153.000182,50,Camford Street,76.799517,45,0,,,0.0,0.120621,0.371605,0.044195,0.321371,0.032719,0.0,4e-06,0.025168,0.0,0.00025,0.001328,0.056262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3293,-27.468819,153.007045,50,Crombie Street,-20.917578,64,2,,,0.000801,0.222621,0.308816,0.083488,0.321125,0.018938,0.00032,0.0,0.031695,0.004469,0.000137,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005422,0.0,0.0,0.0,0.0,0.0,0.002148,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3294,-27.469036,153.007136,50,Crombie Street,-20.917578,42,0,,,0.0,0.382883,0.110977,0.124816,0.238398,0.003738,0.002332,0.0,0.118059,0.0,0.002848,2.3e-05,0.0,0.0,0.0,0.004418,0.0,0.0,0.003613,0.002121,0.0,0.0,0.0,0.0,0.0,0.005387,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3295,-27.469243,153.007227,50,Crombie Street,-20.917578,18,0,,,0.0,0.47173,0.145066,0.062828,0.105863,0.00034,0.126344,0.0,0.04152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3296,-27.469451,153.007318,50,Crombie Street,-20.917578,6,0,,,0.0,0.086699,0.067438,0.401113,0.04457,0.010156,0.031613,0.004164,0.149078,0.052449,0.003496,0.0,0.021738,0.0,0.089953,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000586,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3297,-27.469667,153.007409,50,Crombie Street,-20.917578,32,0,,,0.010316,0.174566,0.195738,0.1925,0.35748,0.009965,0.000809,0.0,0.03659,0.0,0.00302,0.0,0.001535,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3298,-27.469875,153.0075,50,Crombie Street,-20.917578,38,0,,,0.0,0.339164,0.250035,0.037789,0.253105,0.065688,0.007754,0.0,0.02334,0.0,0.0,0.0,0.02302,0.0,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,
WestEnd,WestEnd-3299,-27.471761,153.018087,0,Cultural Centre Tunnel,-112.268414,8,1,,,0.596617,0.0,0.0,0.0,0.0,0.0,0.0,0.000855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025555,0.0,0.0,0.0,0.0,7.4e-05,,0.0,,0.0,0.0,,,,
